Subject,Catalog,Long Title,ID,Last,First Name,Year,Institution,Component,Lecture,Barcode,CAS Number
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,1651248,Rampling,Stephen,02,GLSGW,TUT,TU03,57170191903799,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,2791369,Wallace,Christopher,02,GLSGW,LEC,LC01,80752822441524,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,2791369,Wallace,Christopher,02,GLSGW,TUT,TU01,80752822441524,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,6947068,Murray,Luke,02,GLSGW,LEC,LC02,17382235510221,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,6947068,Murray,Luke,02,GLSGW,TUT,TU06,17382235510221,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,9551838,Lewis,Yvonne,02,GLSGW,LEC,LC01,52237307464040,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,9551838,Lewis,Yvonne,02,GLSGW,TUT,TU01,52237307464040,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,0003117,Taylor,Una,02,GLSGW,LEC,LC01,80239347350709,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,0003117,Taylor,Una,02,GLSGW,TUT,TU02,80239347350709,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,2058694,Rutherford,Faith,02,GLSGW,LEC,LC01,84590693670168,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,2058694,Rutherford,Faith,02,GLSGW,TUT,TU03,84590693670168,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,9706133,North,Simon,02,GLSGW,LEC,LC01,11802457214462,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,9706133,North,Simon,02,GLSGW,TUT,TU01,11802457214462,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,7470351,Knox,Gabrielle,02,GLSGW,LEC,LC01,09822460151327,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,7470351,Knox,Gabrielle,02,GLSGW,TUT,TU03,09822460151327,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,4616631,Glover,Sue,02,GLSGW,LEC,LC02,72142639690205,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,4616631,Glover,Sue,02,GLSGW,TUT,TU04,72142639690205,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,6053298,Anderson,Austin,02,GLSGW,LEC,LC02,90139134330405,32415581809420
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,6053298,Anderson,Austin,02,GLSGW,TUT,TU06,90139134330405,32415581809420
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,2100310,Fisher,Jason,02,GLSGW,LEC,LC02,92899239836900,13898218804562
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,2100310,Fisher,Jason,02,GLSGW,TUT,TU06,92899239836900,13898218804562
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,7817334,Mackenzie,Steven,02,GLSGW,LEC,LC02,70425433081278,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,7817334,Mackenzie,Steven,02,GLSGW,TUT,TU05,70425433081278,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,5131843,Lawrence,Richard,02,GLSGW,LEC,LC01,64373579580651,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,5131843,Lawrence,Richard,02,GLSGW,TUT,TU02,64373579580651,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,2090070,Morrison,Anthony,02,GLSGW,LEC,LC01,50357990832116,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,2090070,Morrison,Anthony,02,GLSGW,TUT,TU01,50357990832116,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,9797533,Forsyth,Audrey,02,GLSGW,LEC,LC01,19355609612590,94278781276492
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,9797533,Forsyth,Audrey,02,GLSGW,TUT,TU02,19355609612590,94278781276492
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,4704065,Dowd,Anne,02,GLSGW,LEC,LC01,40683511761739,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,4704065,Dowd,Anne,02,GLSGW,TUT,TU02,40683511761739,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,5875593,Rampling,Jacob,02,GLSGW,LEC,LC02,61708784082627,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,5875593,Rampling,Jacob,02,GLSGW,TUT,TU06,61708784082627,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,8518355,Ferguson,Michelle,02,GLSGW,LEC,LC02,02569231707921,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,8518355,Ferguson,Michelle,02,GLSGW,TUT,TU06,02569231707921,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,1926869,Gray,Angela,02,GLSGW,LEC,LC01,25944525222355,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,1926869,Gray,Angela,02,GLSGW,TUT,TU01,25944525222355,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,8632395,May,Jane,02,GLSGW,LEC,LC02,24033817060644,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,8632395,May,Jane,02,GLSGW,TUT,TU05,24033817060644,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,5552296,Robertson,Steven,02,GLSGW,LEC,LC01,73998428487994,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,5552296,Robertson,Steven,02,GLSGW,TUT,TU03,73998428487994,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,1693392,Miller,Alexander,02,GLSGW,LEC,LC01,17928839133376,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,1693392,Miller,Alexander,02,GLSGW,TUT,TU01,17928839133376,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,6096588,Kerr,Tim,02,GLSGW,LEC,LC01,98623108997492,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,6096588,Kerr,Tim,02,GLSGW,TUT,TU01,98623108997492,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,2794098,Sharp,Mary,02,GLSGW,LEC,LC02,38445013261705,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,2794098,Sharp,Mary,02,GLSGW,TUT,TU05,38445013261705,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,5848589,Wilson,Angela,02,GLSGW,LEC,LC01,27352277843066,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,5848589,Wilson,Angela,02,GLSGW,TUT,TU03,27352277843066,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,9866822,Blake,Brian,02,GLSGW,LEC,LC02,96615800390645,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,9866822,Blake,Brian,02,GLSGW,TUT,TU04,96615800390645,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,5396877,Parr,Connor,02,GLSGW,LEC,LC01,49382150572023,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,5396877,Parr,Connor,02,GLSGW,TUT,TU02,49382150572023,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,9118765,Howard,Madeleine,02,GLSGW,LEC,LC01,01374076441636,26500449671923
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,9118765,Howard,Madeleine,02,GLSGW,TUT,TU01,01374076441636,26500449671923
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,4507920,Gray,Joshua,02,GLSGW,LEC,LC01,09609343828125,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,4507920,Gray,Joshua,02,GLSGW,TUT,TU02,09609343828125,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,5441739,Thomson,Ella,02,GLSGW,LEC,LC01,00012310680777,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,5441739,Thomson,Ella,02,GLSGW,TUT,TU01,00012310680777,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,6575015,Brown,Jasmine,02,GLSGW,LEC,LC02,40971011402996,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,6575015,Brown,Jasmine,02,GLSGW,TUT,TU05,40971011402996,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,3014841,Paterson,Cameron,02,GLSGW,LEC,LC01,89481527114576,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,3014841,Paterson,Cameron,02,GLSGW,TUT,TU02,89481527114576,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,8027115,Vance,Nathan,02,GLSGW,LEC,LC01,82202953913851,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,8027115,Vance,Nathan,02,GLSGW,TUT,TU01,82202953913851,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,2887148,Paige,Joan,02,GLSGW,LEC,LC01,12078217335696,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,2887148,Paige,Joan,02,GLSGW,TUT,TU01,12078217335696,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,8171939,Walker,Hannah,02,GLSGW,LEC,LC02,56834034338537,51521355357168
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,8171939,Walker,Hannah,02,GLSGW,TUT,TU06,56834034338537,51521355357168
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,1588938,McLean,Max,02,GLSGW,LEC,LC01,56137425546662,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,1588938,McLean,Max,02,GLSGW,TUT,TU01,56137425546662,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,2324801,Quinn,Dorothy,02,GLSGW,LEC,LC01,82041989357737,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,2324801,Quinn,Dorothy,02,GLSGW,TUT,TU03,82041989357737,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,0449365,Sutherland,Jacob,02,GLSGW,LEC,LC02,15454148324097,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,0449365,Sutherland,Jacob,02,GLSGW,TUT,TU04,15454148324097,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,9430291,Hodges,Amy,02,GLSGW,LEC,LC01,63955885753209,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,9430291,Hodges,Amy,02,GLSGW,TUT,TU01,63955885753209,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,4663175,Mills,Victor,02,GLSGW,LEC,LC01,20116102586638,37775135629784
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,4663175,Mills,Victor,02,GLSGW,TUT,TU02,20116102586638,37775135629784
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,9812142,Stewart,Ella,02,GLSGW,LEC,LC01,78014188511596,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,9812142,Stewart,Ella,02,GLSGW,TUT,TU03,78014188511596,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,2102384,Parr,Karen,02,GLSGW,LEC,LC02,87529701089295,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,2102384,Parr,Karen,02,GLSGW,TUT,TU04,87529701089295,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,9361079,Payne,Nathan,02,GLSGW,LEC,LC01,59233940123051,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,9361079,Payne,Nathan,02,GLSGW,TUT,TU03,59233940123051,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,7593067,Pullman,Gabrielle,02,GLSGW,LEC,LC01,40732436004285,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,7593067,Pullman,Gabrielle,02,GLSGW,TUT,TU03,40732436004285,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,3258825,Paige,Frank,02,GLSGW,LEC,LC02,20029062173212,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,3258825,Paige,Frank,02,GLSGW,TUT,TU04,20029062173212,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,0693092,Churchill,Evan,02,GLSGW,LEC,LC02,68471319868416,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,0693092,Churchill,Evan,02,GLSGW,TUT,TU04,68471319868416,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,1439518,McDonald,Alison,02,GLSGW,LEC,LC02,12981528699256,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,1439518,McDonald,Alison,02,GLSGW,TUT,TU04,12981528699256,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,5793018,Chapman,Dan,02,GLSGW,LEC,LC02,58841028746263,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,5793018,Chapman,Dan,02,GLSGW,TUT,TU05,58841028746263,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,2342933,Mills,William,02,GLSGW,LEC,LC01,12768012140321,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,2342933,Mills,William,02,GLSGW,TUT,TU01,12768012140321,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,4717879,Walsh,Jennifer,02,GLSGW,LEC,LC01,52445083951527,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,4717879,Walsh,Jennifer,02,GLSGW,TUT,TU03,52445083951527,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,8463088,Rutherford,Jessica,02,GLSGW,LEC,LC02,57670696325105,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,8463088,Rutherford,Jessica,02,GLSGW,TUT,TU04,57670696325105,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,7096779,Howard,Mary,02,GLSGW,LEC,LC01,64652623583443,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,7096779,Howard,Mary,02,GLSGW,TUT,TU01,64652623583443,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,8990938,Mills,Jason,02,GLSGW,LEC,LC01,77462813724211,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,8990938,Mills,Jason,02,GLSGW,TUT,TU03,77462813724211,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,7269562,Skinner,Joan,02,GLSGW,LEC,LC02,04066937564852,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,7269562,Skinner,Joan,02,GLSGW,TUT,TU06,04066937564852,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,2767706,Gray,Jonathan,02,GLSGW,LEC,LC02,03829658266919,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,2767706,Gray,Jonathan,02,GLSGW,TUT,TU04,03829658266919,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,2759905,Johnston,Carl,02,GLSGW,LEC,LC02,71827026801433,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,2759905,Johnston,Carl,02,GLSGW,TUT,TU06,71827026801433,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,5041956,Hamilton,Austin,02,GLSGW,LEC,LC02,11614566392879,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,5041956,Hamilton,Austin,02,GLSGW,TUT,TU04,11614566392879,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,4843341,Underwood,Luke,02,GLSGW,LEC,LC02,38143173973906,29859770303260
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,4843341,Underwood,Luke,02,GLSGW,TUT,TU06,38143173973906,29859770303260
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,0707021,Duncan,Emily,02,GLSGW,LEC,LC02,42501555044266,10422097283295
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,0707021,Duncan,Emily,02,GLSGW,TUT,TU06,42501555044266,10422097283295
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,2080802,Hemmings,Penelope,02,GLSGW,LEC,LC02,83164250539920,66159083341733
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,2080802,Hemmings,Penelope,02,GLSGW,TUT,TU05,83164250539920,66159083341733
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,7663440,Hardacre,Diana,02,GLSGW,LEC,LC01,72872787506073,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,7663440,Hardacre,Diana,02,GLSGW,TUT,TU02,72872787506073,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,9412731,Berry,Diana,02,GLSGW,LEC,LC01,80279747926290,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,9412731,Berry,Diana,02,GLSGW,TUT,TU01,80279747926290,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,9612861,Vance,Abigail,02,GLSGW,LEC,LC01,34908914999905,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,9612861,Vance,Abigail,02,GLSGW,TUT,TU01,34908914999905,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,4529977,Baker,Yvonne,02,GLSGW,LEC,LC01,21362159684497,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,4529977,Baker,Yvonne,02,GLSGW,TUT,TU01,21362159684497,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,4955561,Hunter,Bella,02,GLSGW,LEC,LC02,47874005611605,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,4955561,Hunter,Bella,02,GLSGW,TUT,TU05,47874005611605,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,6191364,Nolan,Blake,02,GLSGW,LEC,LC02,90830287810948,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,6191364,Nolan,Blake,02,GLSGW,TUT,TU01,90830287810948,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,5968650,Poole,Neil,02,GLSGW,LEC,LC02,39712688003527,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,5968650,Poole,Neil,02,GLSGW,TUT,TU05,39712688003527,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,8438791,Reid,Wendy,02,GLSGW,LEC,LC01,87378839337725,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,8438791,Reid,Wendy,02,GLSGW,TUT,TU03,87378839337725,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,5965027,MacLeod,Zoe,02,GLSGW,LEC,LC01,55447775353423,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,5965027,MacLeod,Zoe,02,GLSGW,TUT,TU02,55447775353423,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,6204322,Brown,Paul,02,GLSGW,LEC,LC01,87781200715556,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,6204322,Brown,Paul,02,GLSGW,TUT,TU01,87781200715556,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,4068109,Fisher,Harry,02,GLSGW,LEC,LC01,56936035067424,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,4068109,Fisher,Harry,02,GLSGW,TUT,TU02,56936035067424,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,0839629,Hart,Wendy,02,GLSGW,LEC,LC02,28851444092275,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,0839629,Hart,Wendy,02,GLSGW,TUT,TU04,28851444092275,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,2089667,Hudson,Vanessa,02,GLSGW,LEC,LC02,09644989495018,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,2089667,Hudson,Vanessa,02,GLSGW,TUT,TU05,09644989495018,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,1028561,Glover,Max,02,GLSGW,LEC,LC02,85181976548190,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,1028561,Glover,Max,02,GLSGW,TUT,TU06,85181976548190,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,9430656,Roberts,Bernadette,02,GLSGW,LEC,LC01,11985111111510,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,9430656,Roberts,Bernadette,02,GLSGW,TUT,TU01,11985111111510,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,5336836,Lambert,Una,02,GLSGW,LEC,LC02,44556290045706,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,5336836,Lambert,Una,02,GLSGW,TUT,TU05,44556290045706,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,4614588,Rampling,Gavin,02,GLSGW,LEC,LC01,98352627130383,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,4614588,Rampling,Gavin,02,GLSGW,TUT,TU03,98352627130383,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,4228715,Allan,Bella,02,GLSGW,LEC,LC02,73386729854604,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,4228715,Allan,Bella,02,GLSGW,TUT,TU06,73386729854604,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,4231749,Poole,Nathan,02,GLSGW,LEC,LC02,10914168563529,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,4231749,Poole,Nathan,02,GLSGW,TUT,TU04,10914168563529,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,9883469,Payne,Carolyn,02,GLSGW,LEC,LC02,82562294054627,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,9883469,Payne,Carolyn,02,GLSGW,TUT,TU05,82562294054627,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,5094688,James,Lily,02,GLSGW,LEC,LC02,85803316015861,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,5094688,James,Lily,02,GLSGW,TUT,TU06,85803316015861,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,5283863,Miller,Stephanie,02,GLSGW,LEC,LC01,91300676918095,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,5283863,Miller,Stephanie,02,GLSGW,TUT,TU01,91300676918095,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,3553436,Parr,Lillian,02,GLSGW,LEC,LC01,83811893386178,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,3553436,Parr,Lillian,02,GLSGW,TUT,TU03,83811893386178,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,2623057,Chapman,Audrey,02,GLSGW,LEC,LC01,97671589681742,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,2623057,Chapman,Audrey,02,GLSGW,TUT,TU03,97671589681742,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,6914827,Roberts,Nicholas,02,GLSGW,LEC,LC01,14405514929908,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,6914827,Roberts,Nicholas,02,GLSGW,TUT,TU03,14405514929908,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,6242477,Underwood,Benjamin,02,GLSGW,LEC,LC02,96403865941551,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,6242477,Underwood,Benjamin,02,GLSGW,TUT,TU04,96403865941551,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,3245756,Martin,James,02,GLSGW,LEC,LC01,51354846818305,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,3245756,Martin,James,02,GLSGW,TUT,TU03,51354846818305,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,3691662,James,Joanne,02,GLSGW,LEC,LC02,82651823592683,03665829813899
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,3691662,James,Joanne,02,GLSGW,TUT,TU06,82651823592683,03665829813899
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,8910047,Young,Caroline,02,GLSGW,LEC,LC02,38261196161861,60154318378872
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,8910047,Young,Caroline,02,GLSGW,TUT,TU05,38261196161861,60154318378872
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,7678301,Russell,Paul,02,GLSGW,LEC,LC01,20074934915071,43817086164934
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,7678301,Russell,Paul,02,GLSGW,TUT,TU03,20074934915071,43817086164934
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,1693045,Avery,Joseph,02,GLSGW,LEC,LC01,84284387189323,17479336178561
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,1693045,Avery,Joseph,02,GLSGW,TUT,TU02,84284387189323,17479336178561
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,7387430,MacDonald,Sue,02,GLSGW,LEC,LC02,04952506408079,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,7387430,MacDonald,Sue,02,GLSGW,TUT,TU04,04952506408079,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,9540586,Walker,Jack,02,GLSGW,LEC,LC02,55151643562156,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,9540586,Walker,Jack,02,GLSGW,TUT,TU05,55151643562156,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,1624704,McDonald,Gabrielle,02,GLSGW,LEC,LC02,35862792738513,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,1624704,McDonald,Gabrielle,02,GLSGW,TUT,TU04,35862792738513,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,0056831,Skinner,Lily,02,GLSGW,LEC,LC02,13198626692240,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,0056831,Skinner,Lily,02,GLSGW,TUT,TU04,13198626692240,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,6181525,Gray,Jasmine,02,GLSGW,LEC,LC02,76378301739347,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,6181525,Gray,Jasmine,02,GLSGW,TUT,TU05,76378301739347,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,0327440,Hardacre,Zoe,02,GLSGW,LEC,LC02,62702192004930,
MATHS,2005,Mathematics 2C: Topics In Applied Mathematics,0327440,Hardacre,Zoe,02,GLSGW,TUT,TU04,62702192004930,
STATS,2005,Statistics 2X: Probability II,0567587,Sanderson,Dorothy,02,GLSGW,LEC,LC01,11047591896358,73858287661121
STATS,2005,Statistics 2X: Probability II,0567587,Sanderson,Dorothy,02,GLSGW,WKS,WK01,11047591896358,73858287661121
STATS,2005,Statistics 2X: Probability II,3335329,Piper,Joe,02,GLSGW,LEC,LC01,91634318174535,56357132552613
STATS,2005,Statistics 2X: Probability II,3335329,Piper,Joe,02,GLSGW,WKS,WK05,91634318174535,56357132552613
STATS,2005,Statistics 2X: Probability II,8466763,MacLeod,Leah,02,GLSGW,LEC,LC01,09393014544642,
STATS,2005,Statistics 2X: Probability II,8466763,MacLeod,Leah,02,GLSGW,WKS,WK01,09393014544642,
STATS,2005,Statistics 2X: Probability II,7952866,Hemmings,Tracey,02,GLSGW,LEC,LC01,70184345748927,26104672297259
STATS,2005,Statistics 2X: Probability II,7952866,Hemmings,Tracey,02,GLSGW,WKS,WK01,70184345748927,26104672297259
STATS,2005,Statistics 2X: Probability II,8668888,Scott,Nicholas,02,GLSGW,LEC,LC01,63226481676032,
STATS,2005,Statistics 2X: Probability II,8668888,Scott,Nicholas,02,GLSGW,WKS,WK05,63226481676032,
STATS,2005,Statistics 2X: Probability II,0089202,Black,Sam,02,GLSGW,LEC,LC01,58846857973442,
STATS,2005,Statistics 2X: Probability II,0089202,Black,Sam,02,GLSGW,WKS,WK01,58846857973442,
STATS,2005,Statistics 2X: Probability II,7373715,Nolan,Elizabeth,02,GLSGW,LEC,LC01,07743105998296,
STATS,2005,Statistics 2X: Probability II,7373715,Nolan,Elizabeth,02,GLSGW,WKS,WK01,07743105998296,
STATS,2005,Statistics 2X: Probability II,9526868,Johnston,Una,02,GLSGW,LEC,LC01,27979190278689,
STATS,2005,Statistics 2X: Probability II,9526868,Johnston,Una,02,GLSGW,WKS,WK05,27979190278689,
STATS,2005,Statistics 2X: Probability II,5102456,Clarkson,Oliver,02,GLSGW,LEC,LC01,92026844516151,47709120129642
