Subject,Catalog,Long Title,ID,Last,First Name,Year,Institution,Component,Lecture,Barcode,CAS Number
MATHS,1001,Mathematics 1R,7357247,Payne,Robert,01,GLSGW,LAB,LB06,50306140172550,
MATHS,1001,Mathematics 1R,7357247,Payne,Robert,01,GLSGW,LEC,LC02,50306140172550,
MATHS,1001,Mathematics 1R,7357247,Payne,Robert,01,GLSGW,TUT,TU39,50306140172550,
MATHS,1001,Mathematics 1R,9272930,Ball,Alison,01,GLSGW,LAB,LB02,15486281639736,
MATHS,1001,Mathematics 1R,9272930,Ball,Alison,01,GLSGW,LEC,LC01,15486281639736,
MATHS,1001,Mathematics 1R,9272930,Ball,Alison,01,GLSGW,TUT,TU34,15486281639736,
MATHS,1001,Mathematics 1R,9598062,Randall,Evan,03,GLSGW,LAB,LB08,29270091089135,
MATHS,1001,Mathematics 1R,9598062,Randall,Evan,03,GLSGW,LEC,LC04,29270091089135,
MATHS,1001,Mathematics 1R,9598062,Randall,Evan,03,GLSGW,TUT,TU30,29270091089135,
MATHS,1001,Mathematics 1R,9021690,Lambert,Una,01,GLSGW,LAB,LB02,73336439486878,
MATHS,1001,Mathematics 1R,9021690,Lambert,Una,01,GLSGW,LEC,LC04,73336439486878,
MATHS,1001,Mathematics 1R,9021690,Lambert,Una,01,GLSGW,TUT,TU18,73336439486878,
MATHS,1001,Mathematics 1R,5043863,Bell,Carolyn,01,GLSGW,LAB,LB10,27527988801690,
MATHS,1001,Mathematics 1R,5043863,Bell,Carolyn,01,GLSGW,LEC,LC04,27527988801690,
MATHS,1001,Mathematics 1R,5043863,Bell,Carolyn,01,GLSGW,TUT,TU12,27527988801690,
MATHS,1001,Mathematics 1R,8308818,McLean,Sean,01,GLSGW,LAB,LB09,71958068188673,
MATHS,1001,Mathematics 1R,8308818,McLean,Sean,01,GLSGW,LEC,LC03,71958068188673,
MATHS,1001,Mathematics 1R,8308818,McLean,Sean,01,GLSGW,TUT,TU15,71958068188673,
MATHS,1001,Mathematics 1R,1888513,Campbell,Abigail,01,GLSGW,LAB,LB10,03442555764417,
MATHS,1001,Mathematics 1R,1888513,Campbell,Abigail,01,GLSGW,LEC,LC02,03442555764417,
MATHS,1001,Mathematics 1R,1888513,Campbell,Abigail,01,GLSGW,TUT,TU25,03442555764417,
MATHS,1001,Mathematics 1R,0042303,Rutherford,Sean,01,GLSGW,LAB,LB06,27691376199970,
MATHS,1001,Mathematics 1R,0042303,Rutherford,Sean,01,GLSGW,LEC,LC01,27691376199970,
MATHS,1001,Mathematics 1R,0042303,Rutherford,Sean,01,GLSGW,TUT,TU42,27691376199970,
MATHS,1001,Mathematics 1R,2487013,MacDonald,Kylie,01,GLSGW,LAB,LB03,58262049363767,
MATHS,1001,Mathematics 1R,2487013,MacDonald,Kylie,01,GLSGW,LEC,LC03,58262049363767,
MATHS,1001,Mathematics 1R,2487013,MacDonald,Kylie,01,GLSGW,TUT,TU30,58262049363767,
MATHS,1001,Mathematics 1R,8282728,Coleman,Adam,01,GLSGW,LAB,LB02,89181423548854,
MATHS,1001,Mathematics 1R,8282728,Coleman,Adam,01,GLSGW,LEC,LC01,89181423548854,
MATHS,1001,Mathematics 1R,8282728,Coleman,Adam,01,GLSGW,TUT,TU01,89181423548854,
MATHS,1001,Mathematics 1R,9256701,Alsop,Neil,01,GLSGW,LAB,LB07,00489492017956,25962104947344
MATHS,1001,Mathematics 1R,9256701,Alsop,Neil,01,GLSGW,LEC,LC03,00489492017956,25962104947344
MATHS,1001,Mathematics 1R,9256701,Alsop,Neil,01,GLSGW,TUT,TU01,00489492017956,25962104947344
MATHS,1001,Mathematics 1R,0120089,Underwood,Sonia,01,GLSGW,LAB,LB10,15468005241513,
MATHS,1001,Mathematics 1R,0120089,Underwood,Sonia,01,GLSGW,LEC,LC02,15468005241513,
MATHS,1001,Mathematics 1R,0120089,Underwood,Sonia,01,GLSGW,TUT,TU15,15468005241513,
MATHS,1001,Mathematics 1R,9952239,Sutherland,Kimberly,02,GLSGW,LAB,LB10,33441643222101,78376592173532
MATHS,1001,Mathematics 1R,9952239,Sutherland,Kimberly,02,GLSGW,LEC,LC02,33441643222101,78376592173532
MATHS,1001,Mathematics 1R,9952239,Sutherland,Kimberly,02,GLSGW,TUT,TU41,33441643222101,78376592173532
MATHS,1001,Mathematics 1R,6876142,Churchill,Isaac,01,GLSGW,LAB,LB07,34542434105353,
MATHS,1001,Mathematics 1R,6876142,Churchill,Isaac,01,GLSGW,LEC,LC03,34542434105353,
MATHS,1001,Mathematics 1R,6876142,Churchill,Isaac,01,GLSGW,TUT,TU01,34542434105353,
MATHS,1001,Mathematics 1R,7171237,Langdon,Nathan,01,GLSGW,LAB,LB08,99275328831360,
MATHS,1001,Mathematics 1R,7171237,Langdon,Nathan,01,GLSGW,LEC,LC01,99275328831360,
MATHS,1001,Mathematics 1R,7171237,Langdon,Nathan,01,GLSGW,TUT,TU34,99275328831360,
MATHS,1001,Mathematics 1R,5192859,Hemmings,Natalie,01,GLSGW,LAB,LB03,24843315060363,88184958918709
MATHS,1001,Mathematics 1R,5192859,Hemmings,Natalie,01,GLSGW,LEC,LC02,24843315060363,88184958918709
MATHS,1001,Mathematics 1R,5192859,Hemmings,Natalie,01,GLSGW,TUT,TU32,24843315060363,88184958918709
MATHS,1001,Mathematics 1R,3982316,Hill,Edward,01,GLSGW,LAB,LB04,76921383054644,
MATHS,1001,Mathematics 1R,3982316,Hill,Edward,01,GLSGW,LEC,LC01,76921383054644,
MATHS,1001,Mathematics 1R,3982316,Hill,Edward,01,GLSGW,TUT,TU11,76921383054644,
MATHS,1001,Mathematics 1R,5672217,Martin,Diane,01,GLSGW,LAB,LB10,19052809848220,
MATHS,1001,Mathematics 1R,5672217,Martin,Diane,01,GLSGW,LEC,LC02,19052809848220,
MATHS,1001,Mathematics 1R,5672217,Martin,Diane,01,GLSGW,TUT,TU24,19052809848220,
MATHS,1001,Mathematics 1R,6546571,Peters,Kevin,02,GLSGW,LAB,LB08,42581291103250,
MATHS,1001,Mathematics 1R,6546571,Peters,Kevin,02,GLSGW,LEC,LC01,42581291103250,
MATHS,1001,Mathematics 1R,6546571,Peters,Kevin,02,GLSGW,TUT,TU06,42581291103250,
MATHS,1001,Mathematics 1R,8701718,Smith,Diane,01,GLSGW,LAB,LB08,38409137275063,
MATHS,1001,Mathematics 1R,8701718,Smith,Diane,01,GLSGW,LEC,LC01,38409137275063,
MATHS,1001,Mathematics 1R,8701718,Smith,Diane,01,GLSGW,TUT,TU22,38409137275063,
MATHS,1001,Mathematics 1R,5525668,Wilkins,Jessica,02,GLSGW,LAB,LB07,56349733488618,16451199686179
MATHS,1001,Mathematics 1R,5525668,Wilkins,Jessica,02,GLSGW,LEC,LC03,56349733488618,16451199686179
MATHS,1001,Mathematics 1R,5525668,Wilkins,Jessica,02,GLSGW,TUT,TU41,56349733488618,16451199686179
MATHS,1001,Mathematics 1R,1273999,Henderson,Stephanie,01,GLSGW,LAB,LB08,42389535054082,
MATHS,1001,Mathematics 1R,1273999,Henderson,Stephanie,01,GLSGW,LEC,LC03,42389535054082,
MATHS,1001,Mathematics 1R,1273999,Henderson,Stephanie,01,GLSGW,TUT,TU29,42389535054082,
MATHS,1002,Mathematics 1S,9450075,Peake,Claire,01,GLSGW,LAB,LB01,45911260276709,
MATHS,1002,Mathematics 1S,9450075,Peake,Claire,01,GLSGW,LEC,LC02,45911260276709,
MATHS,1002,Mathematics 1S,9450075,Peake,Claire,01,GLSGW,TUT,TU18,45911260276709,
MATHS,1002,Mathematics 1S,2769146,Oliver,Joanne,01,GLSGW,LAB,LB01,52200848576962,
MATHS,1002,Mathematics 1S,2769146,Oliver,Joanne,01,GLSGW,LEC,LC01,52200848576962,
MATHS,1002,Mathematics 1S,2769146,Oliver,Joanne,01,GLSGW,TUT,TU31,52200848576962,
MATHS,1002,Mathematics 1S,6311057,Knox,Phil,01,GLSGW,LAB,LB03,08439183835913,
MATHS,1002,Mathematics 1S,6311057,Knox,Phil,01,GLSGW,LEC,LC02,08439183835913,
MATHS,1002,Mathematics 1S,6311057,Knox,Phil,01,GLSGW,TUT,TU12,08439183835913,
MATHS,1002,Mathematics 1S,8145539,Nolan,Christian,01,GLSGW,LAB,LB01,87452363506981,
MATHS,1002,Mathematics 1S,8145539,Nolan,Christian,01,GLSGW,LEC,LC03,87452363506981,
MATHS,1002,Mathematics 1S,8145539,Nolan,Christian,01,GLSGW,TUT,TU11,87452363506981,
MATHS,1002,Mathematics 1S,2430924,Lambert,Julian,01,GLSGW,LAB,LB03,68726445896300,
MATHS,1002,Mathematics 1S,2430924,Lambert,Julian,01,GLSGW,LEC,LC04,68726445896300,
MATHS,1002,Mathematics 1S,2430924,Lambert,Julian,01,GLSGW,TUT,TU17,68726445896300,
MATHS,1002,Mathematics 1S,0939105,Piper,Irene,02,GLSGW,LAB,LB03,05154189154498,
MATHS,1002,Mathematics 1S,0939105,Piper,Irene,02,GLSGW,LEC,LC02,05154189154498,
MATHS,1002,Mathematics 1S,0939105,Piper,Irene,02,GLSGW,TUT,TU26,05154189154498,
MATHS,1002,Mathematics 1S,0359671,Short,William,01,GLSGW,LAB,LB03,15688016356445,
MATHS,1002,Mathematics 1S,0359671,Short,William,01,GLSGW,LEC,LC01,15688016356445,
MATHS,1002,Mathematics 1S,0359671,Short,William,01,GLSGW,TUT,TU12,15688016356445,
MATHS,1002,Mathematics 1S,5535770,Paterson,Michael,01,GLSGW,LAB,LB02,21529855561512,
MATHS,1002,Mathematics 1S,5535770,Paterson,Michael,01,GLSGW,LEC,LC02,21529855561512,
MATHS,1002,Mathematics 1S,5535770,Paterson,Michael,01,GLSGW,TUT,TU24,21529855561512,
MATHS,1002,Mathematics 1S,0917295,Terry,Rachel,01,GLSGW,LAB,LB01,71704047164575,
MATHS,1002,Mathematics 1S,0917295,Terry,Rachel,01,GLSGW,LEC,LC03,71704047164575,
MATHS,1002,Mathematics 1S,0917295,Terry,Rachel,01,GLSGW,TUT,TU29,71704047164575,
MATHS,1002,Mathematics 1S,8969090,White,Jasmine,01,GLSGW,LAB,LB01,11644502906307,
MATHS,1002,Mathematics 1S,8969090,White,Jasmine,01,GLSGW,LEC,LC01,11644502906307,
MATHS,1002,Mathematics 1S,8969090,White,Jasmine,01,GLSGW,TUT,TU16,11644502906307,
MATHS,1002,Mathematics 1S,5243331,Manning,Dominic,02,GLSGW,LAB,LB02,43994518606376,
MATHS,1002,Mathematics 1S,5243331,Manning,Dominic,02,GLSGW,LEC,LC02,43994518606376,
MATHS,1002,Mathematics 1S,5243331,Manning,Dominic,02,GLSGW,TUT,TU29,43994518606376,
MATHS,1002,Mathematics 1S,6913836,Carr,Jack,03,GLSGW,LAB,LB02,08546215003202,86114068164830
MATHS,1002,Mathematics 1S,6913836,Carr,Jack,03,GLSGW,LEC,LC04,08546215003202,86114068164830
MATHS,1002,Mathematics 1S,6913836,Carr,Jack,03,GLSGW,TUT,TU42,08546215003202,86114068164830
MATHS,1002,Mathematics 1S,3847572,Ball,Keith,01,GLSGW,LAB,LB01,11091213641388,
MATHS,1002,Mathematics 1S,3847572,Ball,Keith,01,GLSGW,LEC,LC01,11091213641388,
MATHS,1002,Mathematics 1S,3847572,Ball,Keith,01,GLSGW,TUT,TU02,11091213641388,
MATHS,1002,Mathematics 1S,8479549,Carr,Max,01,GLSGW,LAB,LB01,13873011187645,
MATHS,1002,Mathematics 1S,8479549,Carr,Max,01,GLSGW,LEC,LC04,13873011187645,
MATHS,1002,Mathematics 1S,8479549,Carr,Max,01,GLSGW,TUT,TU16,13873011187645,
MATHS,1002,Mathematics 1S,2650528,Nolan,Austin,01,GLSGW,LAB,LB03,16852992259548,
MATHS,1002,Mathematics 1S,2650528,Nolan,Austin,01,GLSGW,LEC,LC01,16852992259548,
MATHS,1002,Mathematics 1S,2650528,Nolan,Austin,01,GLSGW,TUT,TU03,16852992259548,
MATHS,1002,Mathematics 1S,9214955,Welch,Audrey,01,GLSGW,LAB,LB03,87759105825410,
MATHS,1002,Mathematics 1S,9214955,Welch,Audrey,01,GLSGW,LEC,LC03,87759105825410,
MATHS,1002,Mathematics 1S,9214955,Welch,Audrey,01,GLSGW,TUT,TU33,87759105825410,
MATHS,1002,Mathematics 1S,4656173,Coleman,Theresa,01,GLSGW,LAB,LB03,67449933566479,
MATHS,1002,Mathematics 1S,4656173,Coleman,Theresa,01,GLSGW,LEC,LC01,67449933566479,
MATHS,1002,Mathematics 1S,4656173,Coleman,Theresa,01,GLSGW,TUT,TU28,67449933566479,
MATHS,1002,Mathematics 1S,7280517,Davidson,Julia,02,GLSGW,LAB,LB01,49838224556352,
MATHS,1002,Mathematics 1S,7280517,Davidson,Julia,02,GLSGW,LEC,LC01,49838224556352,
MATHS,1002,Mathematics 1S,7280517,Davidson,Julia,02,GLSGW,TUT,TU01,49838224556352,
MATHS,1002,Mathematics 1S,8026881,Clark,Stewart,01,GLSGW,LAB,LB01,43253562187086,
MATHS,1002,Mathematics 1S,8026881,Clark,Stewart,01,GLSGW,LEC,LC02,43253562187086,
MATHS,1002,Mathematics 1S,8026881,Clark,Stewart,01,GLSGW,TUT,TU16,43253562187086,
MATHS,1002,Mathematics 1S,6370388,MacDonald,Lillian,01,GLSGW,LAB,LB02,90656114093875,
MATHS,1002,Mathematics 1S,6370388,MacDonald,Lillian,01,GLSGW,LEC,LC03,90656114093875,
MATHS,1002,Mathematics 1S,6370388,MacDonald,Lillian,01,GLSGW,TUT,TU35,90656114093875,
MATHS,1002,Mathematics 1S,9678119,Wright,Cameron,01,GLSGW,LAB,LB01,86079651419990,
MATHS,1002,Mathematics 1S,9678119,Wright,Cameron,01,GLSGW,LEC,LC01,86079651419990,
MATHS,1002,Mathematics 1S,9678119,Wright,Cameron,01,GLSGW,TUT,TU12,86079651419990,
MATHS,1002,Mathematics 1S,3004872,Baker,Keith,01,GLSGW,LAB,LB01,21903840765474,
MATHS,1002,Mathematics 1S,3004872,Baker,Keith,01,GLSGW,LEC,LC01,21903840765474,
MATHS,1002,Mathematics 1S,3004872,Baker,Keith,01,GLSGW,TUT,TU33,21903840765474,
MATHS,1002,Mathematics 1S,8109908,Rutherford,Frank,01,GLSGW,LAB,LB01,38639550357232,
MATHS,1002,Mathematics 1S,8109908,Rutherford,Frank,01,GLSGW,LEC,LC02,38639550357232,
MATHS,1002,Mathematics 1S,8109908,Rutherford,Frank,01,GLSGW,TUT,TU01,38639550357232,
MATHS,1002,Mathematics 1S,0355369,Abraham,Abigail,01,GLSGW,LAB,LB02,45681321404411,
MATHS,1002,Mathematics 1S,0355369,Abraham,Abigail,01,GLSGW,LEC,LC03,45681321404411,
MATHS,1002,Mathematics 1S,0355369,Abraham,Abigail,01,GLSGW,TUT,TU24,45681321404411,
MATHS,1002,Mathematics 1S,3414995,Cornish,Stewart,01,GLSGW,LAB,LB03,40578965354423,
MATHS,1002,Mathematics 1S,3414995,Cornish,Stewart,01,GLSGW,LEC,LC02,40578965354423,
MATHS,1002,Mathematics 1S,3414995,Cornish,Stewart,01,GLSGW,TUT,TU36,40578965354423,
MATHS,1002,Mathematics 1S,6682051,Abraham,Rebecca,01,GLSGW,LAB,LB02,90594599450267,
MATHS,1002,Mathematics 1S,6682051,Abraham,Rebecca,01,GLSGW,LEC,LC03,90594599450267,
MATHS,1002,Mathematics 1S,6682051,Abraham,Rebecca,01,GLSGW,TUT,TU24,90594599450267,
MATHS,1002,Mathematics 1S,3808973,Gill,Justin,01,GLSGW,LAB,LB01,56986418352460,07104883275007
MATHS,1002,Mathematics 1S,3808973,Gill,Justin,01,GLSGW,LEC,LC02,56986418352460,07104883275007
MATHS,1002,Mathematics 1S,3808973,Gill,Justin,01,GLSGW,TUT,TU18,56986418352460,07104883275007
MATHS,1002,Mathematics 1S,7337803,McLean,Phil,01,GLSGW,LAB,LB02,75818751834513,
MATHS,1002,Mathematics 1S,7337803,McLean,Phil,01,GLSGW,LEC,LC02,75818751834513,
MATHS,1002,Mathematics 1S,7337803,McLean,Phil,01,GLSGW,TUT,TU05,75818751834513,
MATHS,1002,Mathematics 1S,8513367,Quinn,Warren,01,GLSGW,LAB,LB01,65409800119635,
MATHS,1002,Mathematics 1S,8513367,Quinn,Warren,01,GLSGW,LEC,LC03,65409800119635,
MATHS,1002,Mathematics 1S,8513367,Quinn,Warren,01,GLSGW,TUT,TU42,65409800119635,
MATHS,1002,Mathematics 1S,1960834,Thomson,Lisa,01,GLSGW,LAB,LB02,45881376798775,
MATHS,1002,Mathematics 1S,1960834,Thomson,Lisa,01,GLSGW,LEC,LC04,45881376798775,
MATHS,1002,Mathematics 1S,1960834,Thomson,Lisa,01,GLSGW,TUT,TU09,45881376798775,
MATHS,1002,Mathematics 1S,8918658,Gill,Keith,01,GLSGW,LAB,LB03,65361001038146,
MATHS,1002,Mathematics 1S,8918658,Gill,Keith,01,GLSGW,LEC,LC02,65361001038146,
MATHS,1002,Mathematics 1S,8918658,Gill,Keith,01,GLSGW,TUT,TU29,65361001038146,
MATHS,1002,Mathematics 1S,2697028,Pullman,Robert,01,GLSGW,LAB,LB01,14576696498406,
MATHS,1002,Mathematics 1S,2697028,Pullman,Robert,01,GLSGW,LEC,LC02,14576696498406,
MATHS,1002,Mathematics 1S,2697028,Pullman,Robert,01,GLSGW,TUT,TU22,14576696498406,
MATHS,1002,Mathematics 1S,4499920,Butler,Ryan,01,GLSGW,LAB,LB03,59382395063381,
MATHS,1002,Mathematics 1S,4499920,Butler,Ryan,01,GLSGW,LEC,LC04,59382395063381,
MATHS,1002,Mathematics 1S,4499920,Butler,Ryan,01,GLSGW,TUT,TU37,59382395063381,
MATHS,1002,Mathematics 1S,6627433,Duncan,Chloe,01,GLSGW,LAB,LB02,05207910678554,
MATHS,1002,Mathematics 1S,6627433,Duncan,Chloe,01,GLSGW,LEC,LC02,05207910678554,
MATHS,1002,Mathematics 1S,6627433,Duncan,Chloe,01,GLSGW,TUT,TU09,05207910678554,
MATHS,1002,Mathematics 1S,9516345,Watson,Jasmine,01,GLSGW,LAB,LB03,64492341046548,
MATHS,1002,Mathematics 1S,9516345,Watson,Jasmine,01,GLSGW,LEC,LC03,64492341046548,
MATHS,1002,Mathematics 1S,9516345,Watson,Jasmine,01,GLSGW,TUT,TU42,64492341046548,
MATHS,1002,Mathematics 1S,6260484,Davies,Piers,01,GLSGW,LAB,LB03,70802599956506,
MATHS,1002,Mathematics 1S,6260484,Davies,Piers,01,GLSGW,LEC,LC02,70802599956506,
MATHS,1002,Mathematics 1S,6260484,Davies,Piers,01,GLSGW,TUT,TU24,70802599956506,
MATHS,1002,Mathematics 1S,8109128,Howard,Julian,01,GLSGW,LAB,LB03,24551074476869,
MATHS,1002,Mathematics 1S,8109128,Howard,Julian,01,GLSGW,LEC,LC02,24551074476869,
MATHS,1002,Mathematics 1S,8109128,Howard,Julian,01,GLSGW,TUT,TU19,24551074476869,
MATHS,1002,Mathematics 1S,4980016,Jackson,Keith,01,GLSGW,LAB,LB03,32822742375349,
MATHS,1002,Mathematics 1S,4980016,Jackson,Keith,01,GLSGW,LEC,LC03,32822742375349,
MATHS,1002,Mathematics 1S,4980016,Jackson,Keith,01,GLSGW,TUT,TU39,32822742375349,
MATHS,1002,Mathematics 1S,8607806,Lambert,Melanie,01,GLSGW,LAB,LB01,48914724954225,22980251527685
MATHS,1002,Mathematics 1S,8607806,Lambert,Melanie,01,GLSGW,LEC,LC03,48914724954225,22980251527685
MATHS,1002,Mathematics 1S,8607806,Lambert,Melanie,01,GLSGW,TUT,TU03,48914724954225,22980251527685
MATHS,1002,Mathematics 1S,0796981,King,Rachel,01,GLSGW,LAB,LB01,58731553051969,
MATHS,1002,Mathematics 1S,0796981,King,Rachel,01,GLSGW,LEC,LC02,58731553051969,
MATHS,1002,Mathematics 1S,0796981,King,Rachel,01,GLSGW,TUT,TU36,58731553051969,
MATHS,1002,Mathematics 1S,0480126,Scott,Sean,01,GLSGW,LAB,LB01,06841066381920,
MATHS,1002,Mathematics 1S,0480126,Scott,Sean,01,GLSGW,LEC,LC02,06841066381920,
MATHS,1002,Mathematics 1S,0480126,Scott,Sean,01,GLSGW,TUT,TU22,06841066381920,
MATHS,1002,Mathematics 1S,3782391,Miller,Lauren,01,GLSGW,LAB,LB03,40437817342512,
MATHS,1002,Mathematics 1S,3782391,Miller,Lauren,01,GLSGW,LEC,LC02,40437817342512,
MATHS,1002,Mathematics 1S,3782391,Miller,Lauren,01,GLSGW,TUT,TU40,40437817342512,
MATHS,1002,Mathematics 1S,9404517,Rampling,Pippa,01,GLSGW,LAB,LB01,41133811224398,88400254548966
MATHS,1002,Mathematics 1S,9404517,Rampling,Pippa,01,GLSGW,LEC,LC02,41133811224398,88400254548966
MATHS,1002,Mathematics 1S,9404517,Rampling,Pippa,01,GLSGW,TUT,TU26,41133811224398,88400254548966
MATHS,1002,Mathematics 1S,6320207,Turner,Faith,01,GLSGW,LAB,LB01,57057723102889,
MATHS,1002,Mathematics 1S,6320207,Turner,Faith,01,GLSGW,LEC,LC01,57057723102889,
MATHS,1002,Mathematics 1S,6320207,Turner,Faith,01,GLSGW,TUT,TU40,57057723102889,
MATHS,1002,Mathematics 1S,4211712,Avery,Warren,01,GLSGW,LAB,LB01,15692349217523,
MATHS,1002,Mathematics 1S,4211712,Avery,Warren,01,GLSGW,LEC,LC03,15692349217523,
MATHS,1002,Mathematics 1S,4211712,Avery,Warren,01,GLSGW,TUT,TU32,15692349217523,
MATHS,1002,Mathematics 1S,9886245,Paige,Diana,01,GLSGW,LAB,LB02,49315282554348,
MATHS,1002,Mathematics 1S,9886245,Paige,Diana,01,GLSGW,LEC,LC01,49315282554348,
MATHS,1002,Mathematics 1S,9886245,Paige,Diana,01,GLSGW,TUT,TU04,49315282554348,
MATHS,1002,Mathematics 1S,6818568,MacLeod,Sally,01,GLSGW,LAB,LB02,92783433355075,
MATHS,1002,Mathematics 1S,6818568,MacLeod,Sally,01,GLSGW,LEC,LC02,92783433355075,
MATHS,1002,Mathematics 1S,6818568,MacLeod,Sally,01,GLSGW,TUT,TU39,92783433355075,
MATHS,1002,Mathematics 1S,5047984,Anderson,John,01,GLSGW,LAB,LB03,17657686689344,
MATHS,1002,Mathematics 1S,5047984,Anderson,John,01,GLSGW,LEC,LC03,17657686689344,
MATHS,1002,Mathematics 1S,5047984,Anderson,John,01,GLSGW,TUT,TU25,17657686689344,
MATHS,1002,Mathematics 1S,2650372,Sharp,Isaac,01,GLSGW,LAB,LB02,52458864735320,
MATHS,1002,Mathematics 1S,2650372,Sharp,Isaac,01,GLSGW,LEC,LC01,52458864735320,
MATHS,1002,Mathematics 1S,2650372,Sharp,Isaac,01,GLSGW,TUT,TU37,52458864735320,
MATHS,1002,Mathematics 1S,9611303,Davies,Adam,01,GLSGW,LAB,LB01,23907612712608,
MATHS,1002,Mathematics 1S,9611303,Davies,Adam,01,GLSGW,LEC,LC01,23907612712608,
MATHS,1002,Mathematics 1S,9611303,Davies,Adam,01,GLSGW,TUT,TU19,23907612712608,
MATHS,1002,Mathematics 1S,4265914,Mackenzie,Megan,01,GLSGW,LAB,LB03,49797399935605,
MATHS,1002,Mathematics 1S,4265914,Mackenzie,Megan,01,GLSGW,LEC,LC01,49797399935605,
MATHS,1002,Mathematics 1S,4265914,Mackenzie,Megan,01,GLSGW,TUT,TU03,49797399935605,
MATHS,1002,Mathematics 1S,7040284,Blake,Jane,01,GLSGW,LAB,LB01,59736422740883,
MATHS,1002,Mathematics 1S,7040284,Blake,Jane,01,GLSGW,LEC,LC03,59736422740883,
MATHS,1002,Mathematics 1S,7040284,Blake,Jane,01,GLSGW,TUT,TU33,59736422740883,
MATHS,1002,Mathematics 1S,3426736,Anderson,Nathan,01,GLSGW,LAB,LB03,60167780910752,
MATHS,1002,Mathematics 1S,3426736,Anderson,Nathan,01,GLSGW,LEC,LC01,60167780910752,
MATHS,1002,Mathematics 1S,3426736,Anderson,Nathan,01,GLSGW,TUT,TU34,60167780910752,
MATHS,1002,Mathematics 1S,0936261,McLean,Maria,01,GLSGW,LAB,LB01,70899555454559,
MATHS,1002,Mathematics 1S,0936261,McLean,Maria,01,GLSGW,LEC,LC03,70899555454559,
MATHS,1002,Mathematics 1S,0936261,McLean,Maria,01,GLSGW,TUT,TU32,70899555454559,
MATHS,1002,Mathematics 1S,5847378,Metcalfe,Fiona,01,GLSGW,LAB,LB03,48621363094654,
MATHS,1002,Mathematics 1S,5847378,Metcalfe,Fiona,01,GLSGW,LEC,LC02,48621363094654,
MATHS,1002,Mathematics 1S,5847378,Metcalfe,Fiona,01,GLSGW,TUT,TU20,48621363094654,
MATHS,1002,Mathematics 1S,5199219,Bailey,Nicola,01,GLSGW,LAB,LB02,19920347423428,
MATHS,1002,Mathematics 1S,5199219,Bailey,Nicola,01,GLSGW,LEC,LC02,19920347423428,
MATHS,1002,Mathematics 1S,5199219,Bailey,Nicola,01,GLSGW,TUT,TU29,19920347423428,
MATHS,1002,Mathematics 1S,2051816,Wilson,Zoe,01,GLSGW,LAB,LB01,48356250881360,
MATHS,1002,Mathematics 1S,2051816,Wilson,Zoe,01,GLSGW,LEC,LC03,48356250881360,
MATHS,1002,Mathematics 1S,2051816,Wilson,Zoe,01,GLSGW,TUT,TU01,48356250881360,
MATHS,1002,Mathematics 1S,6243450,Nash,Dominic,01,GLSGW,LAB,LB02,36937239891249,
MATHS,1002,Mathematics 1S,6243450,Nash,Dominic,01,GLSGW,LEC,LC02,36937239891249,
MATHS,1002,Mathematics 1S,6243450,Nash,Dominic,01,GLSGW,TUT,TU40,36937239891249,
MATHS,1002,Mathematics 1S,5484210,Kerr,Samantha,01,GLSGW,LAB,LB03,78468690321674,
MATHS,1002,Mathematics 1S,5484210,Kerr,Samantha,01,GLSGW,LEC,LC02,78468690321674,
MATHS,1002,Mathematics 1S,5484210,Kerr,Samantha,01,GLSGW,TUT,TU19,78468690321674,
MATHS,1002,Mathematics 1S,3927617,Johnston,Isaac,01,GLSGW,LAB,LB02,00124590253976,
MATHS,1002,Mathematics 1S,3927617,Johnston,Isaac,01,GLSGW,LEC,LC02,00124590253976,
MATHS,1002,Mathematics 1S,3927617,Johnston,Isaac,01,GLSGW,TUT,TU11,00124590253976,
MATHS,1002,Mathematics 1S,6242270,Poole,Lucas,01,GLSGW,LAB,LB03,11085542539552,
MATHS,1002,Mathematics 1S,6242270,Poole,Lucas,01,GLSGW,LEC,LC02,11085542539552,
MATHS,1002,Mathematics 1S,6242270,Poole,Lucas,01,GLSGW,TUT,TU13,11085542539552,
MATHS,1002,Mathematics 1S,3504380,Parsons,Carolyn,01,GLSGW,LAB,LB02,44938528443623,
MATHS,1002,Mathematics 1S,3504380,Parsons,Carolyn,01,GLSGW,LEC,LC04,44938528443623,
MATHS,1002,Mathematics 1S,3504380,Parsons,Carolyn,01,GLSGW,TUT,TU29,44938528443623,
MATHS,1002,Mathematics 1S,1494281,Paige,Sam,01,GLSGW,LAB,LB03,95967578570950,
MATHS,1002,Mathematics 1S,1494281,Paige,Sam,01,GLSGW,LEC,LC02,95967578570950,
MATHS,1002,Mathematics 1S,1494281,Paige,Sam,01,GLSGW,TUT,TU26,95967578570950,
MATHS,1002,Mathematics 1S,4276964,Paige,Nicola,01,GLSGW,LAB,LB03,87801090405897,
MATHS,1002,Mathematics 1S,4276964,Paige,Nicola,01,GLSGW,LEC,LC02,87801090405897,
MATHS,1002,Mathematics 1S,4276964,Paige,Nicola,01,GLSGW,TUT,TU29,87801090405897,
MATHS,1002,Mathematics 1S,7232437,Terry,Alan,01,GLSGW,LAB,LB03,84693313454766,
MATHS,1002,Mathematics 1S,7232437,Terry,Alan,01,GLSGW,LEC,LC01,84693313454766,
